number_of_reviews,minimum_nights,calculated_host_listings_count,availability_365,price,room_type,neighbourhood,neighbourhood_group
0.004769475357710652,0.0,0.0,0.0,65,0,21,0
0.04769475357710652,0.0,0.0,0.0,136,1,2,1
0.26391096979332274,0.07142857142857142,0.0,0.5835616438356165,180,1,64,1
0.006359300476947536,0.07142857142857142,0.0,0.0,55,0,21,0
0.0,0.07142857142857142,0.0,0.0,65,0,56,2
0.06200317965023848,0.07142857142857142,0.0,0.0,225,1,12,0
0.009538950715421305,0.2857142857142857,0.3333333333333333,0.0,99,0,12,0
0.004769475357710652,0.2857142857142857,0.0,0.0,90,0,12,0
0.0,0.0,0.0,0.0,20,2,15,0
0.10015898251192369,0.07142857142857142,0.0,0.09041095890410959,100,0,14,1
0.109697933227345,0.21428571428571427,0.3333333333333333,0.33424657534246577,73,0,2,1
0.014308426073131956,0.3571428571428571,0.3333333333333333,0.0,380,1,34,0
0.003179650238473768,0.0,0.6666666666666667,0.0,99,0,28,1
0.06836248012718601,0.0,0.0,0.03561643835616438,105,1,54,0
0.01907790143084261,0.14285714285714285,0.0,0.4821917808219178,35,0,24,0
0.015898251192368842,0.2857142857142857,0.0,0.32054794520547947,200,1,12,0
0.003179650238473768,0.6428571428571428,0.6666666666666667,0.08493150684931507,105,0,6,0
0.0,0.0,0.0,0.0,180,1,8,1
0.0,0.0,0.0,0.0,50,0,24,0
0.007949125596184421,0.0,0.0,0.0,69,0,7,1
0.003179650238473768,0.21428571428571427,0.0,0.0,150,1,26,1
0.031796502384737683,0.0,0.3333333333333333,0.3506849315068493,75,0,4,1
0.0,0.0,0.0,0.0,215,1,56,2
0.0,0.21428571428571427,0.0,0.0,150,1,28,1
0.04292527821939587,0.07142857142857142,0.0,0.0,100,1,2,1
0.001589825119236884,0.3571428571428571,0.0,0.0,224,1,7,1
0.033386327503974564,0.07142857142857142,0.3333333333333333,0.9945205479452055,119,0,63,2
0.08426073131955486,0.07142857142857142,0.0,0.9972602739726028,80,0,39,2
0.0,0.14285714285714285,0.0,0.24383561643835616,75,0,15,0
0.0,0.07142857142857142,0.0,0.0,125,0,14,1
0.10651828298887123,0.07142857142857142,0.6666666666666667,0.0547945205479452,58,0,56,2
0.004769475357710652,0.07142857142857142,0.6666666666666667,0.03287671232876713,128,0,6,0
0.0,0.0,0.0,0.0,60,0,18,1
0.003179650238473768,0.0,0.0,0.0,115,0,2,1
0.0,0.0,0.0,0.0,105,0,27,1
0.0,0.07142857142857142,0.0,0.0,69,0,2,1
0.109697933227345,0.07142857142857142,0.6666666666666667,0.030136986301369864,76,0,6,0
0.06518282988871224,0.21428571428571427,0.3333333333333333,0.24383561643835616,45,0,6,0
0.003179650238473768,0.0,0.0,0.0,80,0,16,0
0.011128775834658189,0.0,0.0,0.0,75,0,12,0
0.23529411764705885,0.0,0.0,0.8301369863013699,89,0,12,0
0.0,0.0,0.0,0.0,80,0,12,0
0.015898251192368842,0.4285714285714286,0.0,0.0,180,1,3,0
0.0,0.14285714285714285,0.0,0.0,90,0,43,1
0.004769475357710652,0.0,0.0,0.0,125,1,34,0
0.003179650238473768,0.14285714285714285,0.0,0.0,170,1,28,1
0.022257551669316377,0.0,1.0,0.821917808219178,60,0,83,2
0.012718600953895072,0.07142857142857142,0.3333333333333333,0.6602739726027397,98,0,28,1
0.004769475357710652,0.0,0.0,0.0,59,0,2,1
0.04769475357710652,0.14285714285714285,0.3333333333333333,0.049315068493150684,250,1,11,1
0.006359300476947536,0.14285714285714285,0.0,0.0,80,0,79,0
0.11128775834658189,0.0,1.0,0.9452054794520548,50,0,83,2
0.003179650238473768,0.4285714285714286,0.0,0.0,50,0,45,1
0.07790143084260732,0.0,1.0,0.9013698630136986,65,0,83,2
0.05087440381558029,0.14285714285714285,1.0,0.7068493150684931,47,0,6,0
0.01907790143084261,0.21428571428571427,0.3333333333333333,0.0,139,1,12,0
0.007949125596184421,0.0,0.0,0.0,57,1,12,0
0.0,0.4285714285714286,0.0,0.0,150,1,12,0
0.0,0.0,0.0,0.0,43,0,21,0
0.001589825119236884,0.0,0.0,0.0,50,0,2,1
0.06359300476947537,0.14285714285714285,0.3333333333333333,0.5178082191780822,250,1,124,2
0.007949125596184421,0.07142857142857142,0.0,0.0,125,1,6,0
0.004769475357710652,0.14285714285714285,0.3333333333333333,0.0,50,0,12,0
0.09379968203497616,0.21428571428571427,0.0,0.10136986301369863,240,1,1,1
0.006359300476947536,0.2857142857142857,0.0,0.947945205479452,60,0,35,0
0.014308426073131956,0.0,0.0,0.0,160,1,12,0
0.001589825119236884,0.14285714285714285,0.3333333333333333,0.0,45,0,2,1
0.0,0.2857142857142857,0.3333333333333333,0.0,38,0,2,1
0.0,0.14285714285714285,0.0,0.0,100,0,6,0
0.0,0.0,0.0,0.0,85,0,18,1
0.003179650238473768,0.4285714285714286,0.0,0.0,50,0,6,0
0.028616852146263912,0.2857142857142857,0.0,0.9945205479452055,135,1,56,2
0.0906200317965024,0.14285714285714285,0.0,0.4794520547945206,259,1,2,1
0.001589825119236884,0.0,0.0,0.0,60,0,30,1
0.004769475357710652,0.14285714285714285,0.0,0.0,70,0,12,0
0.003179650238473768,0.0,0.0,0.0,99,0,12,0
0.0,0.2857142857142857,0.0,0.0,80,2,8,1
0.05087440381558029,0.14285714285714285,0.0,0.1452054794520548,190,1,56,2
0.001589825119236884,0.9285714285714286,0.0,0.0,115,1,28,1
0.046104928457869634,0.07142857142857142,0.0,0.0,250,1,19,1
0.014308426073131956,0.0,0.6666666666666667,0.0,70,0,12,0
0.030206677265500796,0.14285714285714285,0.0,0.0,225,1,12,0
0.001589825119236884,0.2857142857142857,0.0,0.0,31,0,15,0
0.06200317965023848,0.07142857142857142,1.0,0.6465753424657534,40,0,6,0
0.06359300476947537,0.14285714285714285,1.0,0.5808219178082192,37,0,6,0
0.007949125596184421,0.14285714285714285,0.0,0.0,239,1,12,0
0.2655007949125596,0.07142857142857142,0.6666666666666667,0.8493150684931506,75,0,30,1
0.03656597774244833,0.14285714285714285,0.0,0.0,90,0,68,1
0.001589825119236884,0.4285714285714286,0.0,0.0,46,0,18,1
0.09379968203497616,0.14285714285714285,0.0,0.038356164383561646,175,1,7,1
0.0,0.0,0.0,0.0,60,0,112,2
0.001589825119236884,0.0,0.0,0.0,143,1,1,1
0.0,0.4285714285714286,0.0,0.0,140,1,19,1
0.006359300476947536,0.07142857142857142,0.0,0.0,120,1,8,1
0.14308426073131955,0.07142857142857142,0.0,0.9068493150684932,79,1,107,2
0.003179650238473768,0.14285714285714285,0.0,0.0,50,0,2,1
0.011128775834658189,1.0,0.0,0.0,62,1,22,0
0.04292527821939587,0.6428571428571428,0.0,0.3424657534246575,85,0,39,2
0.0,0.14285714285714285,0.0,0.0,99,0,3,0
0.23688394276629574,0.07142857142857142,0.0,0.25205479452054796,50,0,54,0
0.06836248012718601,0.21428571428571427,0.0,0.6657534246575343,120,1,21,0
0.001589825119236884,0.0,0.0,0.0,180,1,15,0
0.001589825119236884,0.2857142857142857,0.0,0.0,90,1,7,1
0.0,0.0,0.6666666666666667,0.0,80,0,12,0
0.001589825119236884,0.14285714285714285,0.0,0.0,90,0,12,0
0.007949125596184421,0.07142857142857142,0.0,0.0,55,0,14,1
0.011128775834658189,0.0,0.0,0.9342465753424658,49,0,49,2
0.004769475357710652,0.07142857142857142,0.0,0.0,105,1,2,1
0.24006359300476948,0.0,0.0,0.9260273972602739,40,0,88,4
0.0,0.07142857142857142,0.0,0.0,50,0,2,1
0.001589825119236884,0.2857142857142857,0.0,0.0,120,1,25,2
0.004769475357710652,0.0,0.0,0.0,90,0,19,1
0.006359300476947536,0.3571428571428571,0.0,0.0,110,1,12,0
0.033386327503974564,0.14285714285714285,0.0,0.9452054794520548,125,1,56,2
0.004769475357710652,0.9285714285714286,0.0,0.43561643835616437,95,1,1,1
0.0,0.2857142857142857,0.0,0.0,75,1,30,1
0.14626391096979333,0.07142857142857142,0.0,0.726027397260274,75,1,181,4
0.2798092209856916,0.07142857142857142,0.0,0.7726027397260274,244,1,7,1
0.003179650238473768,0.0,0.6666666666666667,0.9616438356164384,75,0,81,2
0.18282988871224168,0.07142857142857142,0.0,0.10136986301369863,75,0,14,1
0.007949125596184421,0.07142857142857142,1.0,0.0410958904109589,105,0,2,1
0.009538950715421305,0.07142857142857142,0.0,0.0,100,0,12,0
0.020667726550079493,0.07142857142857142,0.0,0.07123287671232877,150,1,68,1
0.0,0.0,0.0,0.0,175,1,80,4
0.004769475357710652,0.14285714285714285,0.0,0.0,35,0,30,1
0.10810810810810811,0.14285714285714285,0.3333333333333333,0.8575342465753425,51,0,30,1
0.011128775834658189,0.9285714285714286,0.0,0.07945205479452055,105,0,28,1
0.003179650238473768,0.07142857142857142,0.0,0.0,80,0,12,0
0.2591414944356121,0.14285714285714285,0.0,0.8054794520547945,84,0,19,1
0.015898251192368842,0.0,0.3333333333333333,0.7698630136986302,70,0,12,0
0.041335453100158986,0.14285714285714285,0.3333333333333333,0.5643835616438356,70,1,21,0
0.0,0.4285714285714286,0.0,0.0,195,1,20,0
0.001589825119236884,0.2857142857142857,0.0,0.0,150,1,19,1
0.0,0.0,0.3333333333333333,0.0,100,0,8,1
0.001589825119236884,0.0,0.3333333333333333,0.0,100,0,8,1
0.014308426073131956,0.14285714285714285,0.3333333333333333,0.38904109589041097,85,0,45,1
0.151033386327504,0.14285714285714285,0.0,0.33424657534246577,225,1,3,0
0.020667726550079493,0.2857142857142857,0.0,0.0,120,0,19,1
0.001589825119236884,0.21428571428571427,0.0,0.24657534246575344,90,0,23,1
0.15262321144674088,0.14285714285714285,0.0,0.5726027397260274,175,1,22,0
0.07313195548489666,0.07142857142857142,0.0,0.19726027397260273,65,0,30,1
0.05246422893481718,0.07142857142857142,0.0,0.0027397260273972603,225,1,6,0
0.23529411764705885,0.14285714285714285,0.3333333333333333,0.2493150684931507,135,1,10,0
0.0,0.0,0.0,0.0,135,0,32,0
0.03656597774244833,0.14285714285714285,0.0,0.6164383561643836,195,1,12,0
0.004769475357710652,0.07142857142857142,0.0,0.0,99,0,60,1
0.03815580286168522,0.07142857142857142,0.6666666666666667,0.7506849315068493,1000,1,7,1
0.0,0.0,0.0,0.0,59,0,2,1
0.03656597774244833,0.07142857142857142,0.6666666666666667,0.6575342465753424,1000,1,7,1
0.009538950715421305,0.07142857142857142,0.0,0.0,80,0,12,0
0.17329093799682035,0.0,0.0,0.2684931506849315,60,0,46,2
0.001589825119236884,0.2857142857142857,0.0,0.0,195,1,68,1
0.16534181240063595,0.0,0.6666666666666667,0.8027397260273973,60,0,6,0
0.0397456279809221,0.14285714285714285,0.0,0.03287671232876713,99,1,79,0
0.0,0.2857142857142857,0.0,0.0,79,0,12,0
0.18600953895071543,0.07142857142857142,0.3333333333333333,0.7178082191780822,125,1,17,0
0.02384737678855326,0.0,0.0,0.4904109589041096,89,0,3,0
0.007949125596184421,0.14285714285714285,0.0,0.0,55,0,30,1
0.02702702702702703,0.14285714285714285,0.0,0.030136986301369864,130,1,49,2
0.057233704292527825,0.14285714285714285,0.0,0.0,70,0,6,0
0.012718600953895072,0.14285714285714285,0.0,0.0,110,1,29,0
0.001589825119236884,0.4285714285714286,0.0,0.0,100,0,19,1
0.0,0.0,0.0,0.0,145,0,12,0
0.001589825119236884,0.14285714285714285,0.0,0.0,195,1,14,1
0.08585055643879173,0.21428571428571427,0.0,0.17534246575342466,30,0,37,2
0.017488076311605726,0.21428571428571427,0.0,0.0,68,1,56,2
0.009538950715421305,0.0,0.0,0.0,90,0,23,1
0.001589825119236884,0.14285714285714285,0.0,0.0,85,1,2,1
0.06836248012718601,0.0,0.0,0.6356164383561644,200,1,29,0
0.0,0.4285714285714286,0.0,0.0,100,1,20,0
0.028616852146263912,0.07142857142857142,0.0,0.0,150,0,19,1
0.0,0.0,0.0,0.0,199,1,8,1
0.003179650238473768,0.0,0.0,0.0,60,0,19,1
0.04292527821939587,0.07142857142857142,0.3333333333333333,0.0,135,1,62,2
0.007949125596184421,0.0,0.0,0.0,100,0,8,1
0.001589825119236884,0.0,0.0,0.0,120,1,32,0
0.06836248012718601,0.0,1.0,0.5150684931506849,73,0,22,0
0.23529411764705885,0.14285714285714285,0.3333333333333333,0.11506849315068493,100,0,13,0
0.001589825119236884,0.2857142857142857,0.0,0.0,99,1,12,0
0.06200317965023848,0.14285714285714285,1.0,0.7095890410958904,300,1,15,0
0.003179650238473768,0.0,0.0,0.0,92,1,45,1
0.0,0.5,0.0,0.0,42,0,12,0
0.012718600953895072,0.14285714285714285,0.0,0.0,100,0,28,1
0.001589825119236884,0.9285714285714286,0.0,0.0,40,0,49,2
0.0,0.9285714285714286,0.0,0.0,225,1,11,1
0.006359300476947536,0.8571428571428571,0.0,0.12602739726027398,170,1,16,0
0.0,0.0,0.0,0.0,125,1,56,2
0.05246422893481718,0.0,0.0,0.9534246575342465,49,0,80,4
0.012718600953895072,0.07142857142857142,1.0,0.0,265,1,17,0
0.0,0.0,0.0,0.0,80,0,43,1
0.006359300476947536,0.14285714285714285,0.0,0.0,44,0,70,0
0.03497615262321145,0.21428571428571427,0.0,0.008219178082191782,260,0,77,1
0.02384737678855326,0.4285714285714286,0.0,0.0,80,1,49,2
0.004769475357710652,0.21428571428571427,0.0,0.0,154,1,8,1
0.0,0.2857142857142857,0.0,0.0,150,0,7,1
0.001589825119236884,0.07142857142857142,0.0,0.0,60,0,2,1
0.0,0.0,0.0,0.0,95,0,21,0
0.2098569157392687,0.0,0.0,0.8684931506849315,75,1,14,1
0.314785373608903,0.0,0.0,0.736986301369863,100,1,14,1
0.24483306836248014,0.0,0.0,0.989041095890411,65,0,2,1
0.007949125596184421,0.3571428571428571,0.3333333333333333,0.04657534246575343,200,1,11,1
0.001589825119236884,0.14285714285714285,0.0,0.0,180,1,1,1
0.057233704292527825,0.0,0.0,0.8657534246575342,60,0,25,2
0.009538950715421305,0.4285714285714286,0.0,0.9232876712328767,33,0,39,2
0.03656597774244833,0.14285714285714285,0.0,0.049315068493150684,112,0,5,1
0.0,1.0,0.0,0.0,150,1,15,0
0.06200317965023848,0.07142857142857142,0.0,0.0,230,1,11,1
0.0,0.0,0.0,0.0,65,0,38,0
0.003179650238473768,0.07142857142857142,0.3333333333333333,0.0,375,1,8,1
0.028616852146263912,0.14285714285714285,0.6666666666666667,0.8328767123287671,130,0,27,1
0.0,0.0,0.0,0.0,400,1,49,2
0.001589825119236884,0.0,0.3333333333333333,0.0,120,0,8,1
0.0,0.14285714285714285,0.0,0.9808219178082191,900,1,1,1
0.0,0.0,0.0,0.0,40,0,49,2
0.022257551669316377,0.0,0.0,0.0,150,0,6,0
0.001589825119236884,0.0,0.0,0.0,30,0,22,0
0.022257551669316377,0.2857142857142857,0.0,0.0,250,1,12,0
0.004769475357710652,0.14285714285714285,0.0,0.0,180,1,12,0
0.0,0.0,0.0,0.0,145,0,1,1
0.004769475357710652,0.0,0.0,0.0,52,0,21,0
0.16534181240063595,0.0,0.0,0.2219178082191781,95,1,30,1
0.13354531001589826,0.07142857142857142,0.0,0.021917808219178082,190,1,12,0
0.16852146263910972,0.2857142857142857,0.0,0.7205479452054795,480,1,14,1
0.003179650238473768,0.14285714285714285,0.0,0.0,180,1,8,1
0.004769475357710652,0.07142857142857142,0.0,0.0,150,1,20,0
0.009538950715421305,0.0,0.6666666666666667,0.9972602739726028,150,0,12,0
0.12400635930047696,0.0,0.0,0.8794520547945206,140,0,52,1
0.001589825119236884,0.07142857142857142,0.0,0.0,70,0,111,0
0.033386327503974564,0.07142857142857142,0.0,0.010958904109589041,70,0,20,0
0.0,0.21428571428571427,0.0,0.0,310,1,68,1
0.044515103338632754,0.0,0.3333333333333333,0.4876712328767123,128,1,19,1
0.006359300476947536,0.07142857142857142,0.0,0.0,150,1,14,1
0.0,0.9285714285714286,0.0,0.0,26,0,21,0
0.08585055643879173,0.07142857142857142,0.0,0.17534246575342466,75,1,44,2
0.0,0.0,0.0,0.0,93,0,11,1
0.001589825119236884,0.07142857142857142,0.0,0.0,200,1,14,1
0.006359300476947536,0.4285714285714286,0.0,0.0,150,1,3,0
0.0,0.21428571428571427,0.0,0.0,100,0,7,1
0.001589825119236884,0.0,0.0,0.0,75,0,8,1
0.003179650238473768,0.0,0.0,0.0,300,1,14,1
0.004769475357710652,0.14285714285714285,0.0,0.0,50,0,22,0
0.0,0.4285714285714286,0.0,0.0,85,0,15,0
0.0,0.14285714285714285,0.0,0.2767123287671233,475,1,10,0
0.006359300476947536,0.0,0.0,0.0,50,0,4,1
0.0,0.0,0.0,0.0,50,0,81,2
0.18600953895071543,0.4285714285714286,0.3333333333333333,0.37534246575342467,179,1,21,0
0.09379968203497616,0.21428571428571427,0.0,0.2273972602739726,72,0,23,1
0.004769475357710652,0.0,0.0,0.0,150,1,19,1
0.001589825119236884,0.0,0.0,0.0,110,1,75,0
0.009538950715421305,0.07142857142857142,0.0,0.0,200,1,8,1
0.009538950715421305,0.0,0.0,0.0,45,0,30,1
0.009538950715421305,0.14285714285714285,0.0,0.0,195,1,10,0
0.001589825119236884,0.5,0.0,0.0,90,1,8,1
0.04292527821939587,0.07142857142857142,0.0,0.0,325,1,12,0
0.003179650238473768,0.14285714285714285,0.0,0.021917808219178082,100,1,3,0
0.007949125596184421,0.0,0.3333333333333333,0.0,40,0,41,3
0.004769475357710652,0.0,0.0,0.0,80,0,2,1
0.009538950715421305,0.0,0.0,0.0,149,0,11,1
0.001589825119236884,0.21428571428571427,0.0,0.0,67,0,2,1
0.0906200317965024,0.14285714285714285,0.0,0.038356164383561646,80,0,54,0
0.025437201907790145,0.21428571428571427,0.6666666666666667,0.0,80,0,12,0
0.04292527821939587,0.14285714285714285,1.0,0.7424657534246576,275,1,15,0
0.10015898251192369,0.21428571428571427,0.0,0.18356164383561643,123,1,70,0
0.001589825119236884,0.0,0.0,0.0,179,1,4,1
0.044515103338632754,0.0,0.0,0.0,180,0,7,1
0.0,0.07142857142857142,0.0,0.0,500,1,6,0
0.009538950715421305,0.21428571428571427,0.0,0.0,140,1,23,1
0.001589825119236884,0.4285714285714286,0.0,0.0,59,0,2,1
0.009538950715421305,0.0,0.0,0.0,200,1,7,1
0.003179650238473768,0.0,1.0,0.936986301369863,165,0,6,0
0.0,0.2857142857142857,0.0,0.0,230,1,12,0
0.011128775834658189,0.0,0.0,0.0,90,0,20,0
0.006359300476947536,0.2857142857142857,0.0,0.043835616438356165,200,1,25,2
0.0699523052464229,0.07142857142857142,0.0,0.263013698630137,120,0,2,1
0.014308426073131956,0.14285714285714285,0.3333333333333333,0.24383561643835616,51,2,133,4
0.12718600953895073,0.07142857142857142,0.6666666666666667,0.7835616438356164,200,1,6,0
0.05246422893481718,0.14285714285714285,0.3333333333333333,0.2191780821917808,250,1,19,1
0.0,0.14285714285714285,0.0,0.0,160,1,15,0
0.011128775834658189,0.07142857142857142,0.0,0.0,180,1,8,1
0.001589825119236884,0.0,0.0,0.0,66,0,12,0
0.001589825119236884,0.0,0.0,0.0,180,1,8,1
0.001589825119236884,0.4285714285714286,0.3333333333333333,0.0,60,0,6,0
0.16534181240063595,0.07142857142857142,0.0,0.6493150684931507,124,1,21,0
0.001589825119236884,0.07142857142857142,0.0,0.0,225,1,23,1
0.001589825119236884,0.3571428571428571,0.0,0.0,77,1,18,1
0.0906200317965024,0.07142857142857142,0.3333333333333333,0.34794520547945207,79,0,21,0
0.12241653418124007,0.07142857142857142,0.3333333333333333,0.3178082191780822,65,0,21,0
0.0,0.14285714285714285,0.0,0.0,30,2,7,1
0.006359300476947536,0.0,1.0,0.0,72,0,17,0
0.007949125596184421,0.14285714285714285,0.0,0.0,75,0,21,0
0.001589825119236884,0.2857142857142857,0.0,0.0,35,0,6,0
0.15580286168521465,0.0,0.0,0.043835616438356165,45,0,21,0
0.007949125596184421,0.14285714285714285,0.0,0.0,67,0,8,1
0.07790143084260732,0.0,0.3333333333333333,0.0,150,1,2,1
0.003179650238473768,0.14285714285714285,0.0,0.0,115,1,6,0
0.17011128775834658,0.0,0.0,0.2054794520547945,150,1,32,0
0.02384737678855326,0.07142857142857142,0.3333333333333333,0.07397260273972603,50,0,20,0
0.001589825119236884,0.2857142857142857,0.3333333333333333,0.0,60,0,28,1
0.18441971383147854,0.0,1.0,0.9643835616438357,50,0,2,1
0.003179650238473768,0.0,0.0,0.0,34,0,144,4
0.009538950715421305,0.4285714285714286,0.0,0.0,100,1,12,0
0.0,0.0,0.0,0.0,125,1,8,1
0.0,0.2857142857142857,0.0,0.0,100,0,49,2
0.003179650238473768,0.0,0.0,0.0,45,0,21,0
0.05087440381558029,0.07142857142857142,0.0,0.0,198,1,19,1
0.007949125596184421,0.0,1.0,0.3315068493150685,150,0,19,1
0.1414944356120827,0.2857142857142857,1.0,0.0,39,0,79,0
0.07790143084260732,0.07142857142857142,0.0,0.0,80,0,25,2
0.003179650238473768,0.07142857142857142,0.0,0.0,46,0,30,1
0.12559618441971385,0.14285714285714285,0.0,0.821917808219178,78,1,190,3
0.08108108108108109,0.14285714285714285,0.6666666666666667,0.19452054794520549,219,1,12,0
0.001589825119236884,0.07142857142857142,0.0,0.4931506849315069,145,0,8,1
0.0,0.14285714285714285,0.0,0.0,220,1,7,1
0.0,0.0,0.0,0.0,225,1,14,1
0.017488076311605726,0.0,0.3333333333333333,0.0,175,1,8,1
0.06677265500794913,0.21428571428571427,0.0,0.8712328767123287,220,1,12,0
0.001589825119236884,0.0,0.0,0.0,85,2,22,0
0.0,0.2857142857142857,0.0,0.0,77,0,3,0
0.0492845786963434,0.0,0.3333333333333333,0.5178082191780822,110,0,5,1
0.09538950715421304,0.0,0.6666666666666667,0.947945205479452,58,0,126,2
0.007949125596184421,0.3571428571428571,0.0,0.25205479452054796,350,1,8,1
0.16534181240063595,0.14285714285714285,0.0,0.5616438356164384,329,1,23,1
0.05882352941176471,0.0,0.6666666666666667,0.9972602739726028,58,0,126,2
0.04769475357710652,0.0,0.6666666666666667,0.9972602739726028,60,0,126,2
0.012718600953895072,0.0,0.3333333333333333,0.9917808219178083,43,2,116,2
0.07313195548489666,0.07142857142857142,0.0,0.0,88,0,29,0
0.011128775834658189,0.21428571428571427,0.0,0.0,90,1,22,0
0.003179650238473768,0.14285714285714285,0.0,0.0,41,0,79,0
0.057233704292527825,0.21428571428571427,0.0,0.2191780821917808,65,0,6,0
0.0,0.2857142857142857,0.0,0.0,95,1,21,0
0.003179650238473768,0.3571428571428571,0.0,0.0,160,1,43,1
0.028616852146263912,0.3571428571428571,0.0,0.030136986301369864,140,1,6,0
0.003179650238473768,0.6428571428571428,0.0,0.010958904109589041,115,1,8,1
0.031796502384737683,0.0,0.0,1.0,67,0,21,0
0.001589825119236884,0.0,1.0,0.0,60,0,17,0
0.004769475357710652,0.07142857142857142,0.3333333333333333,0.0,60,0,23,1
0.004769475357710652,0.07142857142857142,0.0,0.0,350,1,12,0
0.012718600953895072,0.9285714285714286,0.0,0.0,65,0,10,0
0.006359300476947536,0.14285714285714285,0.6666666666666667,0.0,50,0,44,2
0.004769475357710652,0.4285714285714286,0.6666666666666667,0.0,42,0,44,2
0.0,0.0,0.0,1.0,130,2,144,4
0.003179650238473768,0.0,0.3333333333333333,0.1780821917808219,100,0,14,1
0.04769475357710652,0.21428571428571427,0.0,0.1315068493150685,175,1,14,1
0.12718600953895073,0.07142857142857142,0.0,0.5808219178082192,399,1,7,1
0.0,0.4285714285714286,0.0,0.0,110,1,45,1
0.0,0.4285714285714286,0.0,0.0,45,0,44,2
0.057233704292527825,0.07142857142857142,0.3333333333333333,0.0,40,0,56,2
0.001589825119236884,0.0,0.0,0.0,100,0,7,1
0.05246422893481718,0.14285714285714285,1.0,0.7095890410958904,575,1,15,0
0.001589825119236884,0.4285714285714286,0.3333333333333333,0.0,63,0,56,2
0.003179650238473768,0.07142857142857142,0.0,0.0,177,1,7,1
0.2305246422893482,0.07142857142857142,0.0,0.5287671232876713,158,1,23,1
0.017488076311605726,0.14285714285714285,0.0,0.016438356164383564,400,1,123,0
0.028616852146263912,0.2857142857142857,0.0,0.005479452054794521,90,1,36,0
0.025437201907790145,0.07142857142857142,0.0,0.0,135,1,23,1
0.006359300476947536,0.07142857142857142,0.0,0.8712328767123287,200,1,12,0
0.007949125596184421,0.14285714285714285,0.0,0.10410958904109589,315,1,52,1
0.08267090620031797,0.0,0.0,0.9506849315068493,45,2,4,1
0.0,0.14285714285714285,0.0,0.0,125,0,26,1
0.0794912559618442,0.07142857142857142,0.0,0.1095890410958904,100,1,62,2
0.004769475357710652,0.0,0.0,0.0,70,0,3,0
0.012718600953895072,0.07142857142857142,0.0,0.0,74,1,8,1
0.004769475357710652,0.07142857142857142,0.0,0.0,290,1,9,1
0.0,0.0,0.0,0.0,100,1,15,0
0.06677265500794913,0.21428571428571427,0.3333333333333333,0.0958904109589041,85,0,54,0
0.001589825119236884,0.07142857142857142,0.0,0.0,65,0,12,0
0.041335453100158986,0.07142857142857142,0.0,0.12328767123287672,45,0,15,0
0.009538950715421305,0.07142857142857142,0.3333333333333333,0.019178082191780823,95,0,9,1
0.006359300476947536,0.2857142857142857,0.0,0.0,95,0,4,1
0.05087440381558029,0.14285714285714285,0.0,0.0,80,1,22,0
0.03497615262321145,0.2857142857142857,0.0,0.23835616438356164,300,1,14,1
0.011128775834658189,0.07142857142857142,0.0,0.0,120,1,26,1
0.06359300476947537,0.14285714285714285,0.0,0.010958904109589041,150,1,27,1
0.003179650238473768,0.07142857142857142,0.0,0.0,120,1,45,1
0.05087440381558029,0.0,0.0,0.0,225,1,14,1
0.05882352941176471,0.0,0.0,0.0,100,0,12,0
0.020667726550079493,0.14285714285714285,0.3333333333333333,0.0,160,1,12,0
0.0,0.14285714285714285,0.0,0.0,49,0,2,1
0.055643879173290944,0.14285714285714285,0.0,0.0,150,1,19,1
0.0,0.07142857142857142,0.3333333333333333,0.0,100,0,1,1
0.025437201907790145,0.14285714285714285,0.6666666666666667,0.0,275,1,1,1
0.004769475357710652,0.0,0.0,0.0,45,0,3,0
0.08585055643879173,0.14285714285714285,0.0,0.26575342465753427,195,1,12,0
0.022257551669316377,0.0,0.3333333333333333,0.8328767123287671,100,0,24,0
0.0,0.0,0.0,0.0,1000,0,6,0
0.014308426073131956,0.0,0.0,0.0,195,1,23,1
0.21144674085850557,0.2857142857142857,0.3333333333333333,0.13424657534246576,87,1,44,2
0.004769475357710652,0.14285714285714285,0.0,0.0,120,1,22,0
0.014308426073131956,0.07142857142857142,0.6666666666666667,0.0,170,1,1,1
0.003179650238473768,0.4285714285714286,0.0,0.0,160,1,43,1
0.0,0.4285714285714286,0.0,0.0,50,0,10,0
0.0,0.07142857142857142,0.0,0.0,75,0,12,0
0.007949125596184421,0.0,0.0,0.0,225,1,15,0
0.11128775834658189,0.07142857142857142,0.0,0.36164383561643837,125,1,15,0
0.004769475357710652,0.07142857142857142,0.6666666666666667,0.0,350,1,1,1
0.19395866454689986,0.14285714285714285,0.3333333333333333,0.3506849315068493,175,1,12,0
0.044515103338632754,0.14285714285714285,0.6666666666666667,0.8164383561643835,65,0,22,0
0.15421303656597776,0.3571428571428571,0.3333333333333333,0.6465753424657534,350,1,7,1
0.033386327503974564,0.07142857142857142,0.0,0.0,120,1,13,0
0.0,0.2857142857142857,0.0,0.0,75,1,39,2
0.003179650238473768,0.14285714285714285,0.0,0.0,100,0,19,1
0.015898251192368842,0.07142857142857142,0.0,0.0273972602739726,850,1,14,1
0.001589825119236884,0.0,0.0,0.0,40,0,21,0
0.001589825119236884,0.0,0.0,0.0,100,2,49,2
0.03497615262321145,0.07142857142857142,0.0,0.008219178082191782,178,1,12,0
0.23688394276629574,0.07142857142857142,0.3333333333333333,0.6273972602739726,170,1,39,2
